Complaint_ID;Shipment_ID;Complaint_DateTime;Complaint_Category;Complaint_Reason;Complaint_Channel;Resolved_Flag
CMP-0006125;SHP-2026-0241227;2026-12-21 15:49:15;Failed Delivery;Courier did not reach customer;Email;TRUE
CMP-0001120;SHP-2025-0045531;2025-06-22 20:52:17;Late Delivery;;Chat;TRUE
CMP-0002368;SHP-2025-0095703;2025-11-09 06:20:41;Failed Delivery;Customer not available;Chat;TRUE
CMP-0000171;SHP-2025-0006890;2025-01-09 12:40:34;Late Delivery;Long transit time;Email;TRUE
CMP-0005725;SHP-2026-0228444;2026-11-20 20:26:46;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0003450;SHP-2026-0136236;2026-02-26 15:28:04;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0002143;SHP-2025-0085882;2025-10-30 13:27:22;Other;Wrong delivery instructions;Email;TRUE
CMP-0003929;SHP-2026-0155718;2026-04-24 03:21:15;Failed Delivery;Repeated delivery attempt;Web Form;TRUE
CMP-0003614;SHP-2026-0143459;2026-03-27 18:11:31;Failed Delivery;Returned to sender;Phone;TRUE
CMP-0001891;SHP-2025-0075572;2025-09-05 18:02:06;Damaged Shipment;Contents damaged;Email;TRUE
CMP-0005400;SHP-2026-0215831;2026-10-23 06:22:35;Late Delivery;Delivery date repeatedly changed;Web Form;TRUE
CMP-0000618;SHP-2025-0024388;2025-03-21 05:48:04;Incorrect Delivery;Wrong delivery instructions;Phone;TRUE
CMP-0004128;SHP-2026-0165042;2026-05-10 20:58:09;Failed Delivery;Courier did not reach customer;Web Form;TRUE
CMP-0001761;SHP-2025-0070364;2025-08-19 17:13:44;Late Delivery;Delivery date repeatedly changed;Email;TRUE
CMP-0002611;SHP-2025-0104755;2025-11-09 18:06:19;Other;Wrong delivery instructions;Web Form;TRUE
CMP-0006215;SHP-2026-0244052;2026-12-30 13:21:06;Failed Delivery;Courier did not reach customer;Web Form;TRUE
CMP-0002104;SHP-2025-0084584;2025-10-15 16:43:37;Late Delivery;Long transit time;Phone;TRUE
CMP-0003074;SHP-2025-0120349;2025-12-28 04:11:28;Failed Delivery;Repeated delivery attempt;Email;TRUE
CMP-0005174;SHP-2026-0207622;2026-09-22 08:28:08;Late Delivery;Long transit time;Phone;TRUE
CMP-0000812;SHP-2025-0032189;2025-04-22 11:40:02;Failed Delivery;Repeated delivery attempt;Chat;TRUE
CMP-0004306;SHP-2026-0173057;2026-06-17 00:35:00;Other;Tracking issue;Phone;TRUE
CMP-0000104;SHP-2025-0004222;2025-01-17 22:30:19;Failed Delivery;Courier did not reach customer;Phone;TRUE
CMP-0002317;SHP-2025-0093739;2025-11-29 06:57:42;Failed Delivery;Returned to sender;Email;TRUE
CMP-0001211;SHP-2025-0048869;2025-06-25 22:27:49;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0001257;SHP-2025-0050798;2025-06-14 12:34:17;Failed Delivery;Customer not available;Phone;TRUE
CMP-0004574;SHP-2026-0182976;2026-07-30 00:34:20;Failed Delivery;Customer not available;Phone;TRUE
CMP-0001697;SHP-2025-0068099;2025-09-05 05:22:21;Late Delivery;Delivery date repeatedly changed;Email;FALSE
CMP-0004388;SHP-2026-0176113;2026-07-05 04:55:59;Late Delivery;Long transit time;Email;TRUE
CMP-0003385;SHP-2026-0133488;2026-03-02 19:24:49;Failed Delivery;Customer not available;Email;TRUE
CMP-0002205;SHP-2025-0088849;2025-10-11 17:28:01;Other;Other;Phone;TRUE
CMP-0000454;SHP-2025-0018017;2025-04-06 15:53:10;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0005307;SHP-2026-0213007;2026-10-24 06:50:52;Late Delivery;Delivery date repeatedly changed;Web Form;FALSE
CMP-0000917;SHP-2025-0036343;2025-05-08 08:41:00;Late Delivery;Long transit time;Email;TRUE
CMP-0005126;SHP-2026-0205227;2026-09-11 08:47:12;Late Delivery;Long transit time;Email;TRUE
CMP-0002037;SHP-2025-0082003;2025-09-26 00:01:13;Other;Other;Email;TRUE
CMP-0002886;SHP-2025-0113987;2025-12-20 11:15:20;Other;Other;Email;TRUE
CMP-0003254;SHP-2026-0128009;2026-01-20 17:46:56;Incorrect Delivery;Tracking issue;Email;TRUE
CMP-0004310;SHP-2026-0173298;2026-06-25 21:57:56;Late Delivery;Long transit time;Web Form;TRUE
CMP-0000323;SHP-2025-0013181;2025-02-08 06:25:23;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0005204;SHP-2026-0208589;2026-09-20 10:37:09;Late Delivery;Long transit time;Email;TRUE
CMP-0004404;SHP-2026-0176781;2026-06-27 06:37:58;Incorrect Delivery;Wrong delivery instructions;Email;TRUE
CMP-0003621;SHP-2026-0143841;2026-04-03 08:48:44;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0001795;SHP-2025-0071687;2025-09-06 13:39:03;Late Delivery;Delivery date repeatedly changed;Web Form;TRUE
CMP-0001546;SHP-2025-0062157;2025-07-27 09:13:48;Other;Wrong delivery instructions;Phone;TRUE
CMP-0004763;SHP-2026-0191112;2026-08-28 22:49:47;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0000718;SHP-2025-0028757;2025-04-07 10:29:28;Failed Delivery;Customer not available;Email;TRUE
CMP-0005117;SHP-2026-0204859;2026-09-28 11:56:14;Late Delivery;Delivery date repeatedly changed;Email;TRUE
CMP-0003302;SHP-2026-0130245;2026-02-27 00:38:02;Incorrect Delivery;Tracking issue;Phone;TRUE
CMP-0001459;SHP-2025-0058847;2025-08-06 06:24:47;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0006113;SHP-2026-0240891;2026-12-08 05:26:30;Other;Other;Phone;TRUE
CMP-0006338;SHP-2026-0248001;2026-12-15 12:40:21;Failed Delivery;Customer not available;Phone;TRUE
CMP-0001919;SHP-2025-0076622;2025-09-30 03:44:14;Failed Delivery;Courier did not reach customer;Phone;TRUE
CMP-0001951;SHP-2025-0078359;2025-10-01 18:59:51;Incorrect Delivery;Wrong delivery instructions;Web Form;TRUE
CMP-0003787;SHP-2026-0149629;2026-04-10 01:59:04;Incorrect Delivery;Other;Email;TRUE
CMP-0001589;SHP-2025-0064263;2025-08-14 00:45:48;Failed Delivery;Repeated delivery attempt;Chat;TRUE
CMP-0003459;SHP-2026-0136574;2026-02-20 21:42:18;Late Delivery;Delivery date repeatedly changed;Email;TRUE
CMP-0001131;SHP-2025-0045965;2025-06-05 22:21:40;Late Delivery;Delivery date repeatedly changed;Web Form;TRUE
CMP-0001952;SHP-2025-0078440;2025-10-03 13:15:40;Incorrect Delivery;Other;Web Form;TRUE
CMP-0000449;SHP-2025-0017909;2025-03-11 08:55:27;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0005045;SHP-2026-0201734;2026-09-17 22:47:02;Other;Tracking issue;Phone;FALSE
CMP-0005257;SHP-2026-0210716;2026-10-18 05:52:57;Failed Delivery;Courier did not reach customer;Phone;TRUE
CMP-0004851;SHP-2026-0194539;2026-08-11 04:11:25;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0001173;SHP-2025-0047293;2025-06-13 19:24:21;Late Delivery;Long transit time;Phone;TRUE
CMP-0004391;SHP-2026-0176217;2026-06-21 14:22:42;Other;Other;Email;TRUE
CMP-0003875;SHP-2026-0153512;2026-04-07 04:39:56;Late Delivery;Long transit time;Chat;TRUE
CMP-0003606;SHP-2026-0143168;2026-03-19 04:35:19;Other;Other;Email;TRUE
CMP-0005180;SHP-2026-0207964;2026-09-13 09:35:57;Failed Delivery;Courier did not reach customer;Email;TRUE
CMP-0004807;SHP-2026-0192339;2026-08-29 10:42:10;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0001908;SHP-2025-0076317;2025-09-24 23:13:10;Incorrect Delivery;Other;Chat;FALSE
CMP-0002109;SHP-2025-0084840;2025-10-11 11:16:27;Other;Wrong delivery instructions;Chat;TRUE
CMP-0001421;SHP-2025-0057453;2025-07-23 10:47:32;Failed Delivery;Returned to sender;Phone;TRUE
CMP-0003922;SHP-2026-0155547;2026-04-23 19:30:07;Late Delivery;Long transit time;Email;TRUE
CMP-0004053;SHP-2026-0161972;2026-05-20 04:31:44;Incorrect Delivery;Wrong delivery instructions;Phone;TRUE
CMP-0000824;SHP-2025-0032758;2025-04-14 20:21:51;Incorrect Delivery;Wrong delivery instructions;Email;TRUE
CMP-0001181;SHP-2025-0047538;2025-06-05 17:55:21;Failed Delivery;Courier did not reach customer;Email;TRUE
CMP-0005222;SHP-2026-0209206;2026-10-19 06:29:15;Failed Delivery;Repeated delivery attempt;Phone;FALSE
CMP-0006329;SHP-2026-0247802;2026-12-30 04:38:10;Late Delivery;Delivery date repeatedly changed;Email;TRUE
CMP-0000139;SHP-2025-0005752;2025-01-13 03:25:58;Late Delivery;Delivery date repeatedly changed;Web Form;FALSE
CMP-0005530;SHP-2026-0221149;2026-11-25 18:58:44;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0001045; SHP-2025-0042215 ;2025-05-13 03:41:54;Failed Delivery;Repeated delivery attempt;Email;TRUE
CMP-0004387;SHP-2026-0176089;2026-06-10 19:31:16;Failed Delivery;Repeated delivery attempt;Web Form;TRUE
CMP-0005508;SHP-2026-0220370;2026-10-13 04:34:10;Failed Delivery;Courier did not reach customer;Email;TRUE
CMP-0002597;SHP-2025-0104033;2025-11-17 16:15:45;Late Delivery;Delivery date repeatedly changed;Chat;TRUE
CMP-0002348;SHP-2025-0094875;2025-11-08 14:06:14;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0003667;SHP-2026-0145238;2026-03-06 21:23:05;Other;Tracking issue;Chat;TRUE
CMP-0003798;SHP-2026-0150329;2026-04-12 10:34:28;Other;Tracking issue;Web Form;TRUE
CMP-0004652;SHP-2026-0186029;2026-07-10 12:45:08;Late Delivery;Long transit time;Phone;TRUE
CMP-0005897;SHP-2026-0234386;2027-01-01 00:14:49;Failed Delivery;Customer not available;Email;TRUE
CMP-0003180;SHP-2026-0124626;2026-01-21 02:41:13;Incorrect Delivery;Tracking issue;Chat;TRUE
CMP-0000213;SHP-2025-0008643;2025-03-03 14:23:23;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0005624;SHP-2026-0224710;2026-11-21 17:29:26;Incorrect Delivery;Wrong delivery instructions;Web Form;TRUE
CMP-0005742;SHP-2026-0229067;2026-11-12 15:20:58;Late Delivery;Long transit time;Phone;TRUE
CMP-0000743;SHP-2025-0029431;2025-04-19 18:42:07;Failed Delivery;Returned to sender;Phone;TRUE
CMP-0004724;SHP-2026-0189486;2026-08-27 22:38:40;Other;Tracking issue;Web Form;TRUE
CMP-0004859;SHP-2026-0194790;2026-08-09 19:08:55;Other;Other;Phone;TRUE
CMP-0003705;SHP-2026-0146945;2026-03-28 22:21:37;Late Delivery;Delivery date repeatedly changed;Web Form;TRUE
CMP-0000729;SHP-2025-0029150;2025-04-25 06:52:59;Failed Delivery;Repeated delivery attempt;Chat;TRUE
CMP-0004411;SHP-2026-0176987;2026-06-20 08:42:20;Failed Delivery;Returned to sender;Email;TRUE
CMP-0000129;SHP-2025-0005162;2025-01-08 20:12:05;Failed Delivery;Courier did not reach customer;Web Form;TRUE
CMP-0003594;SHP-2026-0142438;2026-03-07 01:53:50;Failed Delivery;Customer not available;Phone;TRUE
CMP-0000832;SHP-2025-0032989;2025-04-15 00:50:20;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0006160;SHP-2026-0242323;2026-12-22 06:13:31;Late Delivery;Long transit time;Phone;TRUE
CMP-0005674;SHP-2026-0226409;2026-12-04 15:52:04;Failed Delivery;Customer not available;Email;TRUE
CMP-0001742;SHP-2025-0069798;2025-08-16 02:04:15;Failed Delivery;Repeated delivery attempt;Email;TRUE
CMP-0000221;SHP-2025-0008944;2025-02-28 16:25:54;Other;Wrong delivery instructions;Web Form;TRUE
CMP-0001808;SHP-2025-0072110;2025-08-09 11:51:45;Other;Wrong delivery instructions;Phone;TRUE
CMP-0005441;SHP-2026-0217680;2026-10-30 14:25:57;Failed Delivery;Customer not available;Email;TRUE
CMP-0004896;SHP-2026-0196206;2026-08-20 20:02:26;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0006005;SHP-2026-0238177;2026-12-23 10:25:54;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0000299;SHP-2025-0012195;2025-03-01 22:29:50;Other;Tracking issue;Phone;TRUE
CMP-0004627;SHP-2026-0185374;2026-07-15 06:43:49;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0003565;SHP-2026-0140570;2026-04-05 20:15:05;Late Delivery;Delivery date repeatedly changed;Web Form;TRUE
CMP-0004499;SHP-2026-0180058;2026-08-09 00:03:35;Failed Delivery;Customer not available;Email;TRUE
CMP-0003673;SHP-2026-0145504;2026-03-10 06:34:02;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0002846;SHP-2025-0112719;2025-12-17 01:22:01;Failed Delivery;Customer not available;Web Form;TRUE
CMP-0001821;SHP-2025-0072505;2025-09-17 01:55:40;Late Delivery;Delivery date repeatedly changed;Email;TRUE
CMP-0004092;SHP-2026-0163359;2026-05-29 11:14:15;Incorrect Delivery;Tracking issue;Phone;TRUE
CMP-0004256;SHP-2026-0170804;2026-06-09 23:35:57;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0001911;SHP-2025-0076414;2025-09-09 05:24:04;Failed Delivery;Courier did not reach customer;Email;TRUE
CMP-0000880;SHP-2025-0034960;2025-06-04 12:11:09;Failed Delivery;Customer not available;Chat;TRUE
CMP-0003112;SHP-2025-0121352;2026-01-02 11:19:31;Late Delivery;Long transit time;Web Form;TRUE
CMP-0001922;SHP-2025-0076669;2025-09-12 14:31:36;Failed Delivery;Customer not available;Email;TRUE
CMP-0004065;SHP-2026-0162352;2026-05-20 10:03:03;Late Delivery;Long transit time;Phone;TRUE
CMP-0004203;SHP-2026-0168269;2026-06-26 06:04:43;Incorrect Delivery;Wrong delivery instructions;Chat;TRUE
CMP-0004074;SHP-2026-0162672;2026-05-17 07:11:03;Other;Tracking issue;Phone;TRUE
CMP-0000689;SHP-2025-0027650;2025-04-25 16:41:01;Other;Wrong delivery instructions;Email;TRUE
CMP-0002236;SHP-2025-0089977;2025-10-15 17:57:13;Failed Delivery;Courier did not reach customer;Web Form;TRUE
CMP-0001183;SHP-2025-0047553;2025-06-26 16:48:14;Other;Tracking issue;Chat;TRUE
CMP-0003918;SHP-2026-0155312;2026-04-08 22:13:48;Damaged Shipment;Package damaged;Phone;TRUE
CMP-0003743;SHP-2026-0148198;2026-04-12 14:00:55;Incorrect Delivery;Other;Phone;TRUE
CMP-0005418;SHP-2026-0216686;2026-11-02 20:44:46;Late Delivery;Long transit time;Web Form;TRUE
CMP-0001149;SHP-2025-0046532;2025-06-16 06:12:30;Failed Delivery;Customer not available;Chat;TRUE
CMP-0001127;SHP-2025-0045827;2025-06-06 16:16:04;Failed Delivery;Delivery unsuccessful;Chat;TRUE
CMP-0005630;SHP-2026-0224901;2026-11-11 00:28:51;Late Delivery;Long transit time;Phone;TRUE
CMP-0003906;SHP-2026-0154885;2026-04-11 13:29:40;Failed Delivery;Returned to sender;Web Form;TRUE
CMP-0006339;SHP-2026-0248018;2026-12-14 17:55:57;Late Delivery;Delivery date repeatedly changed;Phone;FALSE
CMP-0001184;SHP-2025-0047553;2025-06-28 11:12:24;Incorrect Delivery;Tracking issue;Web Form;TRUE
CMP-0004803;SHP-2026-0192085;2026-09-06 09:57:35;Lost Shipment;Declared lost;Web Form;TRUE
CMP-0001854;SHP-2025-0073782;2025-09-08 02:15:14;Late Delivery;Long transit time;Chat;TRUE
CMP-0002253;SHP-2025-0090709;2025-11-03 21:47:25;Other;Other;Phone;TRUE
CMP-0001164;SHP-2025-0046957;2025-06-14 20:47:43;Damaged Shipment;Contents damaged;Phone;TRUE
CMP-0002884;SHP-2025-0113948;2025-12-30 09:48:56;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0002411;SHP-2025-0097949;2025-11-24 18:56:20;Late Delivery;Long transit time;Web Form;TRUE
CMP-0005476;SHP-2026-0219437;2026-10-19 08:41:22;Other;Tracking issue;Phone;TRUE
CMP-0004039;SHP-2026-0161331;2026-05-19 10:54:22;Late Delivery;Long transit time;Web Form;TRUE
CMP-0003969;SHP-2026-0158136;2026-05-28 13:21:54;Damaged Shipment;Contents damaged;Phone;FALSE
CMP-0000597;SHP-2025-0023684;2025-03-30 02:28:44;Late Delivery;Long transit time;Phone;FALSE
CMP-0000739;SHP-2025-0029384;2025-04-29 19:05:41;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0004792;SHP-2026-0191823;2026-08-15 08:14:48;Incorrect Delivery;Wrong delivery instructions;Web Form;TRUE
CMP-0003800;SHP-2026-0150347;2026-05-08 10:55:58;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0000918;SHP-2025-0036343;2025-05-10 13:27:09;Late Delivery;Delivery date repeatedly changed;Email;TRUE
CMP-0000504;SHP-2025-0019848;2025-03-05 17:31:47;Damaged Shipment;Packaging failure;Email;TRUE
CMP-0004715;SHP-2026-0189109;2026-08-08 22:40:57;Late Delivery;Long transit time;Web Form;TRUE
CMP-0005620;SHP-2026-0224501;2026-11-27 01:16:33;Failed Delivery;Repeated delivery attempt;Chat;TRUE
CMP-0003885;SHP-2026-0154049;2026-04-29 05:07:36;Late Delivery;Delivery date repeatedly changed;Phone;FALSE
CMP-0003492;SHP-2026-0137500;2026-02-24 15:30:53;Late Delivery;Delivery date repeatedly changed;Web Form;TRUE
CMP-0003359;SHP-2026-0132767;2026-03-09 17:27:35;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0005828;SHP-2026-0231906;2026-12-02 07:55:36;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0000470;SHP-2025-0018496;2025-03-09 13:52:28;Failed Delivery;Customer not available;Email;TRUE
CMP-0005133;SHP-2026-0205554;2026-10-03 05:41:59;Late Delivery;Delivered after promised date;Email;TRUE
CMP-0001216;SHP-2025-0048982;2025-06-09 18:08:26;Late Delivery;Long transit time;Web Form;TRUE
CMP-0002451;SHP-2025-0099175;2025-11-11 06:41:16;Incorrect Delivery;Other;Email;TRUE
CMP-0000585;SHP-2025-0023119;2025-03-25 15:47:05;Lost Shipment;No tracking progress;Email;TRUE
CMP-0001579;SHP-2025-0063908;2025-08-11 04:45:41;Failed Delivery;Courier did not reach customer;Web Form;TRUE
CMP-0004012;SHP-2026-0160327;2026-06-03 04:02:59;Lost Shipment;No tracking progress;Phone;TRUE
CMP-0005840;SHP-2026-0232357;2026-11-16 21:31:13;Failed Delivery;Repeated delivery attempt;Email;TRUE
CMP-0003271;SHP-2026-0129122;2026-01-29 19:35:32;Late Delivery;Long transit time;Phone;TRUE
CMP-0000661;SHP-2025-0026043;2025-04-13 02:02:30;Incorrect Delivery;Other;Chat;TRUE
CMP-0000980;SHP-2025-0039350;2025-06-06 15:26:15;Damaged Shipment;Package damaged;Phone;TRUE
CMP-0001342;SHP-2025-0054318;2025-07-21 01:35:26;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0004506;SHP-2026-0180321;2026-07-18 06:42:40;Other;Wrong delivery instructions;Email;TRUE
CMP-0006043;SHP-2026-0239215;2026-12-15 02:38:59;Late Delivery;Delivery date repeatedly changed;Phone;FALSE
CMP-0005167;SHP-2026-0207318;2026-09-19 02:09:51;Damaged Shipment;Packaging failure;Chat;TRUE
CMP-0003688;SHP-2026-0146101;2026-03-13 09:44:20;Failed Delivery;Customer not available;Phone;TRUE
CMP-0001412;SHP-2025-0057182;2025-07-18 06:35:18;Lost Shipment;Shipment not delivered;Email;TRUE
CMP-0004864;SHP-2026-0195065;2026-09-03 08:32:18;Failed Delivery;Repeated delivery attempt;Email;TRUE
CMP-0001258;SHP-2025-0050804;2025-06-29 07:49:23;Incorrect Delivery;Other;Phone;TRUE
CMP-0003261;SHP-2026-0128701;2026-01-17 19:17:56;Late Delivery;Long transit time;Phone;TRUE
CMP-0001841;SHP-2025-0073231;2025-09-12 13:16:56;Failed Delivery;Courier did not reach customer;Email;TRUE
CMP-0000725;SHP-2025-0029023;2025-05-05 15:58:28;Failed Delivery;Returned to sender;Email;TRUE
CMP-0000423;SHP-2025-0017081;2025-03-27 17:39:06;Late Delivery;Delivered after promised date;Web Form;TRUE
CMP-0003539;SHP-2026-0139499;2026-03-19 12:19:02;Other;Other;Email;TRUE
CMP-0005616;SHP-2026-0224352;2026-11-30 05:57:49;Other;Other;Web Form;TRUE
CMP-0006077;SHP-2026-0240206;2026-12-13 12:24:40;Late Delivery;Delivery date repeatedly changed;Phone;TRUE
CMP-0000205;SHP-2025-0008433;2025-02-14 08:44:29;Late Delivery;Delivery date repeatedly changed;Phone;FALSE
CMP-0004972;SHP-2026-0199133;2026-09-28 01:59:01;Incorrect Delivery;Tracking issue;Web Form;TRUE
CMP-0006108;SHP-2026-0240746;2027-01-05 08:00:09;Late Delivery;Delivered after promised date;Phone;TRUE
CMP-0001075;SHP-2025-0043473;2025-05-30 18:09:06;Failed Delivery;Repeated delivery attempt;Chat;FALSE
CMP-0002086;SHP-2025-0083951;2025-10-22 17:29:39;Incorrect Delivery;Other;Email;TRUE
CMP-0003019;SHP-2025-0118575;2025-12-27 02:13:33;Other;Wrong delivery instructions;Email;TRUE
CMP-0005552;SHP-2026-0221907;2026-11-26 05:27:39;Late Delivery;Long transit time;Phone;TRUE
CMP-0005644;SHP-2026-0225311;2026-11-07 15:59:00;Late Delivery;Delivery date repeatedly changed;Email;TRUE
CMP-0004521;SHP-2026-0180758;2026-07-07 18:21:55;Late Delivery;Delivery date repeatedly changed;Email;TRUE
CMP-0001148;SHP-2025-0046516;2025-06-29 13:53:16;Failed Delivery;Courier did not reach customer;Web Form;TRUE
CMP-0006386;SHP-2026-0249750;2026-12-27 19:50:06;Failed Delivery;Returned to sender;Email;TRUE
CMP-0005676;SHP-2026-0226482;2026-12-08 18:48:46;Late Delivery;Long transit time;Phone;TRUE
CMP-0002885;SHP-2025-0113952;2026-01-07 21:47:29;Failed Delivery;Courier did not reach customer;Web Form;TRUE
CMP-0002162;SHP-2025-0086562;2025-11-04 20:38:16;Failed Delivery;Repeated delivery attempt;Chat;TRUE
CMP-0001718;SHP-2025-0069065;2025-08-14 18:58:00;Other;Wrong delivery instructions;Email;TRUE
CMP-0005379;SHP-2026-0215278;2026-10-29 18:56:58;Late Delivery;Long transit time;Email;TRUE
CMP-0003881;SHP-2026-0153839;2026-04-18 15:52:06;Late Delivery;Delivery date repeatedly changed;Chat;TRUE
CMP-0002149;SHP-2025-0086106;2025-10-26 22:15:43;Late Delivery;Long transit time;Phone;TRUE
CMP-0000482;SHP-2025-0018832;2025-03-05 10:56:05;Other;Tracking issue;Chat;TRUE
CMP-0001169;SHP-2025-0047273;2025-06-11 07:16:44;Other;Tracking issue;Email;TRUE
CMP-0005806;SHP-2026-0231051;2026-12-06 11:26:07;Other;Other;Email;TRUE
CMP-0002726;SHP-2025-0109103;2025-12-10 06:42:10;Other;Wrong delivery instructions;Phone;TRUE
CMP-0001322;SHP-2025-0053499;2025-06-22 07:54:59;Incorrect Delivery;Tracking issue;Email;FALSE
CMP-0004102;SHP-2026-0163728;2026-05-13 15:24:22;Failed Delivery;Repeated delivery attempt;Phone;FALSE
CMP-0005712;SHP-2026-0228177;2026-11-08 05:13:20;Failed Delivery;Courier did not reach customer;Email;TRUE
CMP-0004430;SHP-2026-0177829;2026-06-13 06:58:23;Failed Delivery;Customer not available;Email;TRUE
CMP-0001585;SHP-2025-0064123;2025-08-28 19:55:10;Incorrect Delivery;Tracking issue;Phone;TRUE
CMP-0003928;SHP-2026-0155718;2026-04-24 21:07:00;Late Delivery;Delivery date repeatedly changed;Web Form;TRUE
CMP-0000143;SHP-2025-0005959;2025-02-05 07:19:07;Late Delivery;Long transit time;Email;TRUE
CMP-0005344;SHP-2026-0213998;2026-11-04 18:48:49;Damaged Shipment;Package damaged;Phone;TRUE
CMP-0003126;SHP-2026-0122453;2026-01-20 21:05:15;Other;Tracking issue; Phone ;TRUE
CMP-0001904;SHP-2025-0076224;2025-09-07 13:22:44;Incorrect Delivery;Tracking issue;Phone;TRUE
